Date,Title,Img_url,Likes
"April 30, 2023",A Complete Guide to Hotel Marketing Strategy for 2023,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/01/A-Complete-Guide-to-Hotel-Marketing-Strategy-_1_.webp,0
"April 27, 2023",Latin America’s Hospitality Industry is Ready to Take the AI Leap into the Future,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/Latin-Americas-Hospitality-Industry-is-Ready-to-Take-the-AI-Leap-into-the-Future-1.jpg,0
"April 27, 2023",Sustainability: The Conversation We Need To Have With ChatGPT Today,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/06/Kamesh-Shukla-on-Sustainable-Travel.webp,0
"April 22, 2023",Here's Why You Should Care About Hotel Content Management & Distribution,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/Content-Management-2-Why-Should-You-Care-About-Hotel-Content-Management-Distribution-scaled.webp,4
"April 15, 2023",Why Ease of Use is the Core of any Booking Engine?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/Why-Ease-of-Use-is-the-Core-of-any-Booking-Engine.webp,4
"April 14, 2023",Why is Security Critical for a Booking Engine?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/05/Why-is-Security-Critical-for-a-Hotel-Booking-Engine-scaled.webp,4
"April 13, 2023",Thank You Booking.com For Showing Us The Future,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/boooking-com-blog-1.jpg,0
"April 13, 2023",How to Evaluate a Booking Engine?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/05/How-do-you-Evaluate-a-Hotel-Booking-Engine-scaled.webp,3
"April 12, 2023",All You Need to Know About a Hotel Booking Engine,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/05/All-You-Need-to-Know-About-a-Hotel-Booking-Engine-scaled.webp,0
"April 6, 2023",Revolutionizing Guest Experiences and Revenue Management with AI,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/MicrosoftTeams-image-8.jpg,5
"April 5, 2023",What is Direct Booking?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/what-is-a-direct-booking.jpg,5
"April 1, 2023",The Relevance of Content for Hotels,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/04/Content-Management-1-What-is-the-Relevance-of-Content-for-Hotels-scaled.webp,0
"March 21, 2023",Leading the Way: Top 8 Hospitality Technology Trends to Watch in 2023,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/03/MicrosoftTeams-image-2-1.jpg,3
"March 21, 2023",A Complete Guide to Hotel Connectivity & Distribution,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/03/A-Complete-Guide-to-Hotel-Connectivity-_-Distribution.webp,0
"March 16, 2023",Revolutionizing the Hospitality Industry: The Role of Advanced Channel Managers in Driving Hotel Business Growth,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/03/MicrosoftTeams-image-3-1.jpg,0
"March 6, 2023",What are Hotel Industry Statistics?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/05/What-are-the-Key-Hotel-Industry-Statistics-scaled.webp,0
"February 15, 2023",The Data Goldmine: The 3 Step Process to Unlocking the Power of Guest Data,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/02/MicrosoftTeams-image-1.jpg,0
"January 31, 2023",How To Use Guest Messaging To Improve Revenue,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/01/How-To-Use-Guest-Messaging-To-Improve-Revenue.jpg,0
"January 30, 2023",Spin Around the Challenges of an Economic Downturn with AI-Enabled Solutions,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/01/MicrosoftTeams-image.jpg,0
"January 23, 2023",What is a Hotel Property Management System (PMS)?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-revenue-management-system-900x450.jpg,0
"January 20, 2023",Unlocking A New Level Of Luxury For Dubai: The Rising Need For Technology,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/01/creating-a-picture-perfect-guest-experience-in-dubai.jpg,0
"January 6, 2023",Troubleshooting Guest Engagement: Is the Answer in the Palm of your Hands? ,https://rategaincom.wpenginepowered.com/wp-content/uploads/2023/01/MicrosoftTeams-image-6.jpg,1
"December 23, 2022",No Shortage of Guest Engagement Despite Labour Shortage in the UK: Why Technology is the Answer,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/uk-banner-1.jpg,1
"December 16, 2022",Journey to better guest satisfaction: Why digitisation is the shortcut you need,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/engage-banner-1.jpg,0
"December 12, 2022",7 Tips for A Booking-friendly Hotel Website,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/7-tips-for-a-booking-friendly-hotel-website-blog-banner.jpg,1
"December 6, 2022",The Problem In Paradise: What The Hotels Of Maldives Need To Know,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/Top-banner-2.jpg,1
"November 11, 2022",The Good Side Of AI: Read Between The Lines To Understand Your Guests’ Feelings,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/11/sentiment-mapping-1-1.jpg,1
"November 4, 2022",Preparing for the Future of Air Travel Demand,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Preparing-for-the-Future-of-Air-Travel-Demand.jpg,0
"November 3, 2022",Digital Hospitality: No Longer An Oxymoron,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/11/Digital-Hosp_Banner-1-scaled.jpg,0
"October 27, 2022",Peak Experience For The Peak Season,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Peak-Experience-For-Peak-Season.webp,0
"October 24, 2022",Forward-looking Insights on Travel Demand: Top Trending Cities in Asia (Oct – Dec 2022),https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Forward-looking-Insights-on-Travel-Demand-Top-Trending-Cities-in-Asia.webp,0
"October 19, 2022",Guest Dissatisfaction: De-mystified,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Guest-Dissatisfaction.webp,0
"October 11, 2022",Beyond Just Emojis: Leveraging WhatsApp To Improve Guest Experience,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/beyond-just-blog-img.webp,0
"October 6, 2022",Experiences Above All:  The Long and Short of Guest Experiences,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/guests-experience.webp,0
"October 4, 2022",Humans Of RateGain: Q&A With Mark Haywood,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Rategain-Partnership.webp,0
"October 3, 2022",India’s Festive Season Travel Outlook,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/ezgif.com-gif-maker-6.webp,0
"September 27, 2022",Productivity For The Front Desk: What Has Changed,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/Productivity-For-The-Front-Desk-What-Has-Changed.webp,0
"September 20, 2022",How Can Scoring Content Help Hotels Drive More Bookings,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/Drive-more-bookings.webp,0
"September 20, 2022",New Data Sources To Help Commercial Teams Make Better Decisions,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/New-Data-Sources-that-can-help-commercial-teams-make-better-decisions-1.webp,0
"September 20, 2022",Hotel Online Bookings Can Be More Profitable,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/Hotel-Online-Bookings-Can-Be-More-Profitable.webp,0
"August 25, 2022",Bridging Silos in Commercial Teams Post Pandemic,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/08/Post-pandemic.webp,4
"August 25, 2022",Data Transparency: The New Way to Collaborate in Commercial Teams,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/08/Data-Transparency.webp,4
"July 18, 2022",Are Middle East Hoteliers Ready for the Next Big Shift?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/07/Are-Middle-East-Hoteliers-Ready-for-the-Next-Big-Shift.jpg,1
"July 13, 2022",Artificial Intelligence in the Hospitality Industry : The Future,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Blog-En-2-1.jpg,2
"July 7, 2022",What is Engage-AI? What are the benefits of using Engage-AI?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Blog-En-1.jpg,2
"June 30, 2022",Enjoy Greater Conversions by Offering Mobile Rates to your Prospective Customers,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Enjoy-greater-conversions-by-offering-Mobile-Rates-to-your-prospective-customers.jpg,1
"June 21, 2022",Improving Business by Offering Country Rates to Prospective Customers,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Improving-Business-by-Offering-Country-Rates-to-Prospective-Customers.jpg,1
"May 31, 2022",The Role of Metasearch in Pandemic Recovery,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/05/The-Role-of-Metasearch-in-Pandemic-Recovery.jpg,0
"March 31, 2022",Why Forward-looking Demand Intelligence is all the More Important for a Destination and it's DMO Today?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/03/Actionable-Accurate-Demand-Intelligence-for-DMOs-and-DMCs-1.jpg,0
"March 10, 2022",How to Become a Genius and Drive-up Hotel Visibility and Occupancy Rates!,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/03/RateGain-RezGain-Become-a-Genius-and-drive-sales-banner.jpg,0
"March 9, 2022",Airline Traveler Forecast: Can it help in anticipating demand better?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/03/Leveling-up-Demand-Forecasting-through-Airline-Traveller-Forecast-3.jpg,0
"January 13, 2022",How can User Experience Help Revenue Managers? Ask AirGain,https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/01/AirGain-new-blog.jpg,0
"December 24, 2021",The Travel Manifesto for 2022,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/12/RateGain-Blog-Booking-Travel-Manifesto-for-2022.jpg,6
"October 22, 2021",Marketing Technology in a Data-Driven Era,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/10/Data-Driven-1.jpg,5
"October 5, 2021",Usability and Accessibility – How they are making AirGain smarter for you!,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/10/Usability-and-Accessibility-How-they-are-making-AirGain-smarter-for-you.jpg,7
"September 29, 2021",Is The Future Of Forecasting Clear For Revenue Managers?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/Is-The.jpg,7
"September 23, 2021",How Revenue Managers Can Be Future Ready For The Next Crisis,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/How-revenue-managers-can-be-future-ready-for-the-next-crisis.jpg,6
"September 1, 2021",CarGain Canvas: Analytics that give you 360 degree control over your market,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/CarGain-Canvas.jpg,0
"July 8, 2021",What Signals is the Summer of 2021 Giving Car Rentals?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/07/What-signals-is-the-summer-of-2021-giving-car-rentals.jpg,0
"June 25, 2021",WHAT ARE YOUR PRONOUNS?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/06/Inter-blog-1.jpg,5
"June 15, 2021",Bringing More Speed and Agility to Airline Pricing for the Post-COVID Revenue Manager,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/06/Unearthing-the-power-and-simplicity-of-bulk-update-and-report-generation-on-AirGain-2.jpeg,1
"May 3, 2021",The Current State of Airline Pricing post-Covid,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/05/How-to-Capture-Rate-Integrity-Issues-in-the-Most-Simplified-Way-copy-1024x536-1.jpg,1
"May 3, 2021",How can hoteliers get 2021 right with a solid pricing strategy as volatility in recovery persists,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/04/How-to-Capture-Rate-Integrity-Issues-in-the-Most-Simplified-Way-copy-1024x536-1.jpg,1
"April 30, 2021",Why We Must Tell a Visual Data Story,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/04/Why-we-data-story.jpg,1
"April 29, 2021",Airlines Revenue Management Checklist for 2021,https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/04/The-Revenue-Management-Checklist-for-2021-3.jpg,1
"December 25, 2020","Cap on Wedding Guests Might Pinch, But It's a Necessary Evil",https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Cap-on-wedding-guests-might-pinch-but-its-a-necessary-evil-3.jpg,0
"December 22, 2020","We have been Profitable Since Inception: Yogeesh Chandra- Global Head of Corporate Development, RateGain",https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/We-have-been-profitable-since-inception-3.jpg,0
"December 21, 2020",Some Employees are Getting a New Job…At Their Old Job,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Some-employees-are-getting-a-new-job-1.jpg,0
"December 21, 2020",Visioning The Post-COVID Era In Revenue Management,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Hospitality-Banner-no-cta.jpg,0
"December 21, 2020",50% Rise in Bookings Not Enough for India to Catch Up With Global Recovery,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/New-Deal-Europe-Weekly-Update-on-Tourism-to-the-Balkan-Region-Week-24-1.jpg,0
"December 20, 2020",Tech Skills That can Rebuild the Travel Industry,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Tech-skills-that-can-rebuild-the-travel-industry-1.jpg,0
"December 18, 2020",After China can 'Revenge Travel' Happen in India?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/After-China-can-Revenge-Travel-happen-in-India-1.jpg,0
"December 16, 2020",Travel & Hospitality Sector Will Take 12-15 Months To Cross Pre-covid Level Hiring Figures: Industry Leaders,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Travel-hospitality-sector-will-take-12-15-months-to-cross-pre-Covid-level-hiring-figures-Industry-leaders-1.jpg,0
"December 16, 2020",What Hotels Need to Know About the Staycation Boom,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/What-Hotels-Need-to-Know-About-the-Staycation-Boom-1.jpg,0
"December 16, 2020",Here’s How Hoteliers Can Attract New Travelers in the Post-COVID Era,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Linkedin-no-cta.jpg,0
"December 15, 2020",How Airline Revenue Management and Pricing Teams Respond to Revenue Volatility?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/How-airline-revenue-management-and-pricing-teams-respond-to-revenue-volatility-1.jpg,0
"December 15, 2020",Revenue Volatility in Airlines is Here to Stay: What can Revenue & Pricing Teams do About it?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Revenue-volatility-in-airlines-is-here-to-stay-1.jpg,0
"December 15, 2020",These New Car Rental Subscription Programs Will Get You There,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/These-New-Car-Rental-Subscription-Programs-Will-Get-You-There-2.jpg,0
"December 12, 2020","Pardon me, your politics are showing",https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Pardon-me-your-politics-are-showing-1.jpg,0
"December 12, 2020","New Deal Europe Weekly Update on Tourism to the Balkan Region, Week 24",https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/New-Deal-Europe-Weekly-Update-on-Tourism-to-the-Balkan-Region-Week-24-1.jpg,0
"October 21, 2020",See the Green Shoots of Recovery with Smart Distribution’s latest addition “Future Demand”,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/10/full-demand-banner-blog-1.jpg,1
"October 7, 2020",Seven Tactics to Keep your Hotel's Distribution Healthy and Highly Profitable,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/10/Seven-Tactics-to-Keep-your-Hotels-Distribution-Healthy-and-Highly-Profitable-1.jpg,3
"August 25, 2020",Bespoke Strategies for Opening the Doors to the European Market,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/08/Bespoke-Strategies-for-Opening-the-Doors-to-the-European-Market.jpg,3
"August 20, 2020",A New Era of Exploration is Coming to Hoteliers. Stay Tuned!,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/08/A-New-Era-of-Exploration-is-Coming-to-Hoteliers.-Stay-Tuned.jpg,1
"August 14, 2020",Perspectives with Saurabh Prakash: How Hotels Can Get Digital Right for Recovery,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/08/millienium-1.jpg,1
"July 22, 2020",Perspectives with Debojo: How Survival Became A Success Metric at SpiceJet,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/Spice-Blog-Blog.jpg,1
"July 20, 2020",Strategies for Hoteliers to Get Back to Business for UK Market,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/UK-Blog-Banner-1.jpg,1
"July 20, 2020",Strategies for Hoteliers to Get Back to Business for Europe Market,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/Blog-Banner-EU-1.jpg,4
"July 14, 2020","Perspectives #8 with Ajay Bakaya, Managing Director, Sarovar Hotels and Resorts",https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/Perspectives-8-with-Ajay-Bakaya-Managing-Director-Sarovar-Hotels-and-Resorts.jpg,0
"June 30, 2020",Re-Taking The Skies : What Can Commercial Teams Do To Gear Up For A Full Return Of Airline Travel In The New Normal,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/06/Global-Aviation-Banner.jpg,0
"June 15, 2020",React to Competitive Prices in Real Time with RateGain’s OPTIMA MarketDrone,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/06/React-to-Competitive-Prices-in-Real-Time-with-RG.jpg,0
"June 2, 2020",Watch Your Language! Content in the New Hospitality Landscape,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/06/Hospitality-net-banner.jpg,0
"May 5, 2020",Keeping Lights on During the Current COVID Crisis!,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/05/Keeping-Lights-On-During-CoronaVirus-Crisis.jpg,1
"April 23, 2020","Hoteliers, Spot New Markets to Create New Revenues in a Post-COVID 19 World",https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/04/distribution-blog-1200x628-2-1.jpg,7
"April 21, 2020",Social Media During COVID-19: Tourism Brands That Got It Right,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/04/Social-Media-During-COVID-19-Tourism-Brands-That-Got-It-Right.jpg,2
"March 20, 2020",We Are Bracing Ourselves: Are You?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/03/Covid-Blog.jpg,6
"March 11, 2020",How to Capture Rate Integrity Issues in the Most Simplified Way,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/How-to-Capture-Rate-Integrity-Issues-in-the-Most-Simplified-Way-copy-1024x536-1.jpg,4
"March 4, 2020",Top 3 Rate Disparity Cases Acceptable to a Revenue Manager,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/accpteable.jpg,7
"February 27, 2020",Rate Integrity: A Brand New Way of Increasing Direct Bookings,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/Rate-Integrity-A-Brand-New-Way-of-Increasing-Direct-Bookings-.jpg,3
"February 19, 2020",Why Choose Rate Intelligence Over Rate Shopping?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/Why-Choose-Rate-Intelligence-Over-Rate-Shopping-1.jpg,5
"February 5, 2020",Why a Rate Intelligence Experience Should Have the Best Art & Science Behind it,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/Why-a-Rate-Intelligence-Experience-Should-Have-the-Best-Art-Science-Behind-it-v2-copy-1.jpg,6
"January 31, 2020",Our Point of View on the Modern Age Distribution Ecosystem,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/Distribution-blog-banner.jpg,1
"January 29, 2020",Are You Leading A Future-Ready HR?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/HR-blog.jpg,3
"January 20, 2020",5 Ways to Ace Hospitality Marketing in 2020,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/5-Ways-to-Ace-Hospitality-Marketing-in-2020.jpg,1
"January 14, 2020",Why UX is Instrumental for Revenue Management,https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/RateGain-Leveraging-UI-to-Create-Value_Blog.jpg,12
"December 17, 2019",Visualizing Data Like a Pro: The Key to Unlock the Data Gold Mine,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/12/Visualizing-Data-Like-a-Pro-The-Key-to-Unlock-the-Data-Gold-Mine.jpg,9
"December 4, 2019",Smart Shopping for Data: Driving Analytics Excellence in the Airlines Industry,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/12/Smart-Shopping-for-Data-Blog.jpg,2
"November 29, 2019","Mr. Hotelier, Four Signs It is Time to Change your Distribution Partner",https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/Four-Signs-It-is-Time-to-Change-your-Distribution-Partner-5.jpg,1
"November 22, 2019",Adopting SCRUM in the Organization’s People Processes,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/Navigating-Constant-Consolidation-banner.jpg,0
"November 19, 2019",How to Deliver Value In The Era Of Hospitality Industry Consolidation?,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/Navigating-Constant-Consolidation-banner.jpg,0
"November 11, 2019",What will define Long Term Success for Airlines,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/airline.jpg,5
"October 23, 2019",Challenges for Airline Revenue Managers Beyond 2020,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Airline-Revenue-Manager-PR-2.jpg,5
"October 21, 2019",Navigating Constant Consolidation,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Airline-Revenue-Manager-Blog.jpg,5
"October 17, 2019",Our point of view on Distribution Journey,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Distribution-blog-banner.jpg,5
"October 15, 2019",Putting User Experience at the center of a new problem,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/ui-banner-1.jpg,7
"October 15, 2019",The Last Distribution Challenge,https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Re-Configuring-The-Distribution-Models-For-The-Next-Gen-Distribution-Ecosystem.jpg,0
